userid,newsid
9900220,100650696
9900250,100652086
9900250,100652020
9900383,100652271
9900383,100652168
9900769,100652271
9900769,100652168
9900780,100652168
9900780,100652086
9900906,100653515
9900906,100652966
9901209,100656815
9901209,100656616
9901331,100649558
9901331,100654204
9901903,100654204
9901903,100650702
9901966,100651809
9901966,100651659
9901981,100156612
9901981,100596125
9902122,100651992
9902122,100651976
9902304,100652271
9902304,100652168
9902473,100649558
9902473,100654204
9902528,100649574
9902528,100651976
9902659,100651659
9902659,100651265
9902765,100651265
9902765,100651247
9902769,100652020
9902769,100651992
9902771,100652020
9902771,100651992
9902860,100650742
9902860,100650720
9902941,100651880
9902941,100651809
9902984,100652447
9902984,100652409
9903071,100652086
9903071,100652020
9903256,100650261
9903256,100652020
9903432,100652271
9903432,100652168
9903499,100649924
9903499,100649574
9903517,100653275
9903517,100653104
9903525,100652271
9903525,100652168
9903686,100653275
9903686,100607632
9903827,100652086
9903827,100652020
9903977,100651265
9903977,100650617
9903983,100651880
9903983,100651809
9903999,100653104
9903999,100652935
9904091,100652086
9904091,100652020
9904270,100653104
9904270,100652935
9904363,100651976
9904363,100651880
9904396,100651880
9904396,100651809
9904865,100651880
9904865,100651809
9905046,100652447
9905046,100650720
9905074,100652168
9905074,100652086
9905114,100649558
9905114,100654204
9905195,100652271
9905195,100652168
9905197,100224621
9905197,100471349
9905414,100652409
9905414,100652271
9905909,100651344
9905909,100651469
9906066,100651992
9906066,100651976
9906075,100654204
9906075,100650702
9906083,100651659
9906083,100653892
9906110,100652086
9906110,100652020
9906192,100652271
9906192,100652168
9906199,100651809
9906199,100651659
9906551,100652271
9906551,100652168
9906705,100652086
9906705,100652020
9906857,100652086
9906857,100652020
9906959,100651976
9906959,100651880
9907020,100654204
9907020,100650702
9907024,100651976
9907024,100651880
9907088,100652086
9907088,100652020
9907378,100651659
9907378,100653892
9907509,100651976
9907509,100651880
9907594,100652086
9907594,100652020
9907596,100652086
9907596,100652020
9907638,100651344
9907638,100651276
9907734,100652020
9907734,100651992
9907864,100650144
9907864,100649924
9907873,100656815
9907873,100656637
9907886,100652409
9907886,100652271
9907921,100658789
9907921,100652596
9908130,100652086
9908130,100652020
9908519,100652020
9908519,100651992
9908628,100651976
9908628,100651880
9908784,100651992
9908784,100651976
9908796,100652271
9908796,100652168
9908829,100648503
9908829,100648611
9909175,100651344
9909175,100650488
9909520,100651880
9909520,100651809
9910018,100651265
9910018,100651276
9910140,100656037
9910140,100655960
9910282,100652020
9910282,100651992
9910391,100651215
9910391,100651048
9910394,100651976
9910394,100651880
9910713,100652168
9910713,100652086
9910799,100652168
9910799,100652086
9910957,100651976
9910957,100651880
9911129,100653327
9911129,100653275
9911175,100652271
9911175,100652168
9911250,100651809
9911250,100651659
9911312,100652271
9911312,100652168
9911353,100652447
9911353,100652409
9911418,100652086
9911418,100652020
9911490,100653892
9911490,100653740
9911529,100652271
9911529,100652168
9911553,100652020
9911553,100651992
9911695,100652020
9911695,100651992
9911968,100622496
9911968,100515592
9912046,100651809
9912046,100651659
9912467,100578663
9912467,100602833
9912481,100653275
9912481,100653104
9912486,100652168
9912486,100652086
9912686,100651880
9912686,100651809
9912777,100657188
9912777,100655123
9912862,100650742
9912862,100650992
9913037,100652086
9913037,100652020
9913113,100631304
9913113,100625712
9913195,100651880
9913195,100651809
9913339,100652271
9913339,100652168
9913456,100649558
9913456,100651880
9913519,100652409
9913519,100651215
9913552,100652020
9913552,100651992
9914083,100651659
9914083,100655552
9914407,100652168
9914407,100652086
9914450,100652086
9914450,100652020
9914500,100652168
9914500,100652086
9914984,100652168
9914984,100652086
9915069,100294779
9915069,100118350
9915197,100652020
9915197,100651992
9915205,100654204
9915205,100650702
9915524,100652086
9915524,100652020
9915640,100652271
9915640,100650702
9915718,100651880
9915718,100651809
9915719,100652086
9915719,100652020
9916069,100653275
9916069,100653104
9916170,100656207
9916170,100653323
9916427,100652020
9916427,100651992
9916566,100656037
9916566,100656057
9916959,100652020
9916959,100651992
9917240,100651809
9917240,100651659
9917245,100651809
9917245,100651659
9917443,100651048
9917443,100650992
9917815,100652086
9917815,100652020
9917931,100650992
9917931,100653275
9918004,100650992
9918004,100650742
9918155,100649558
9918155,100654204
9918162,100650617
9918162,100650488
9918492,100650261
9918492,100649924
9918882,100652020
9918882,100651992
9918900,100651265
9918900,100651247
9918912,100651976
9918912,100651880
9918976,100652168
9918976,100652086
9919661,100652271
9919661,100652168
9919751,100651992
9919751,100651976
9919906,100652168
9919906,100652086
9920585,100651880
9920585,100651809
9920622,100652817
9920622,100652788
9920623,100651048
9920623,100650992
9920658,100651265
9920658,100653351
9920761,100651976
9920761,100651880
9920764,100652020
9920764,100651992
9920829,100652236
9920829,100652392
9921001,100652271
9921001,100652168
9921440,100650488
9921440,100650444
9921498,100650174
9921498,100649558
9921592,100651880
9921592,100651809
9921694,100652086
9921694,100652020
9921736,100652271
9921736,100652168
9921744,100651880
9921744,100651809
9922151,100651976
9922151,100651880
9922692,100649558
9922692,100654204
9922754,100652236
9922754,100652271
9923200,100652020
9923200,100651992
9923503,100650992
9923503,100650742
9923576,100651182
9923576,100646555
9923624,100651976
9923624,100651880
9923718,100652168
9923718,100652086
9923912,100652271
9923912,100652168
9924052,100651992
9924052,100651976
9924145,100651265
9924145,100651247
9924240,100653104
9924240,100652935
9924355,100652168
9924355,100652086
9924459,100652409
9924459,100652086
9924622,100652271
9924622,100652168
9925091,100652271
9925091,100652168
9925435,100651992
9925435,100651976
9925549,100652020
9925549,100651992
9925659,100651073
9925659,100651027
9925787,100652409
9925787,100651659
9926240,100649889
9926240,100650639
9926425,100651880
9926425,100651809
9926437,100651880
9926437,100651809
9926512,100652086
9926512,100652020
9926545,100650174
9926545,100650156
9926553,100652168
9926553,100652086
9926984,100651992
9926984,100651976
9927121,100650677
9927121,100649558
9927369,100652271
9927369,100652168
9927501,100652086
9927501,100652020
9927814,100653275
9927814,100653104
9928280,100652817
9928280,100652409
9928673,100652086
9928673,100652020
9928825,100652392
9928825,100652011
9929415,100650992
9929415,100650261
9929580,100650250
9929580,100650191
9929875,100649924
9929875,100649853
9930139,100652271
9930139,100652168
9930471,100651809
9930471,100651659
9930536,100651880
9930536,100651809
9930602,100652168
9930602,100652086
9930920,100652086
9930920,100652020
9930982,100652168
9930982,100650617
9932155,100653878
9932155,100653543
9932454,100652271
9932454,100652168
9932474,100652168
9932474,100652086
9932738,100650156
9932738,100649924
9932740,100652086
9932740,100652020
9933078,100651809
9933078,100651659
9933638,100652086
9933638,100652020
9933814,100649581
9933814,100649889
9934014,100652086
9934014,100652020
9934455,100651880
9934455,100651809
9934583,100469670
9934583,100159357
9934755,100651976
9934755,100651880
9935013,100651880
9935013,100651809
9935174,100651247
9935174,100651215
9935349,100651976
9935349,100651880
9935663,100633777
9935663,100633315
9936246,100651337
9936246,100653380
9937268,100652271
9937268,100652168
9937448,100652168
9937448,100652086
9937583,100652409
9937583,100652271
9938279,100652271
9938279,100652168
9938307,100651337
9938307,100652703
9938348,100651344
9938348,100651469
9938516,100653109
9938516,100653335
9938812,100650174
9938812,100650156
9938987,100651992
9938987,100651976
9939184,100651276
9939184,100651265
9940346,100652271
9940346,100652168
9940689,100651992
9940689,100651976
9941159,100652086
9941159,100652020
9941165,100652086
9941165,100652020
9941395,100652168
9941395,100652086
9941492,100650742
9941492,100650720
9942027,100651992
9942027,100651976
9942081,100652271
9942081,100652168
9942627,100633052
9942627,100626820
9943612,100651976
9943612,100651880
9944540,100652271
9944540,100652168
9945152,100651880
9945152,100651809
9945154,100652271
9945154,100652168
9945221,100652168
9945221,100652086
9945299,100649260
9945299,100647745
9946090,100652086
9946090,100652020
9946701,100652271
9946701,100652168
9947405,100652271
9947405,100652168
9948553,100652271
9948553,100652168
9949277,100649558
9949277,100654204
9949602,100652020
9949602,100651992
9949616,100652086
9949616,100652020
9950438,100652020
9950438,100651992
9951203,100652086
9951203,100652020
9951914,100652168
9951914,100652086
9952015,100652168
9952015,100652086
9952412,100652271
9952412,100652168
9953089,100654411
9953089,100656815
9953264,100649558
9953264,100651976
9953578,100651880
9953578,100651809
9953990,100651809
9953990,100651659
9954225,100496442
9954225,100506099
9955172,100652168
9955172,100652086
9955281,100652447
9955281,100652409
9955686,100652086
9955686,100653308
9955740,100651880
9955740,100651809
9956028,100652271
9956028,100652168
9957289,100652086
9957289,100652020
9958419,100652168
9958419,100652086
9959181,100651880
9959181,100651809
9960288,100652935
9960288,100652817
9960745,100652271
9960745,100652168
9961036,100653104
9961036,100652935
9962101,100654204
9962101,100650702
9962924,100651265
9962924,100650696
9963245,100651659
9963245,100653892
9963275,100651182
9963275,100646555
9963315,100608065
9963315,100584518
9963382,100652020
9963382,100651992
9963571,100652086
9963571,100652020
9963761,100652086
9963761,100652020
9964102,100652168
9964102,100652086
9964303,100651880
9964303,100651809
9964534,100651880
9964534,100651809
9965595,100651976
9965595,100651880
9965732,100652409
9965732,100655297
9966837,100652020
9966837,100651992
9967294,100652086
9967294,100651809
9969087,100647672
9969087,100651182
9969473,100651992
9969473,100651976
9970053,100597985
9970053,100653351
9970062,100652271
9970062,100652168
9970473,100652168
9970473,100652086
9970670,100651976
9970670,100651880
9970966,100652168
9970966,100652086
9971345,100658670
9971345,100654112
9971959,100647659
9971959,100658705
9972098,100652168
9972098,100652086
9972258,100652086
9972258,100652020
9972674,100652168
9972674,100652086
9973694,100642684
9973694,100642301
9974182,100652011
9974182,100651982
9974531,100658797
9974531,100652826
9975214,100652168
9975214,100652086
9977158,100652168
9977158,100652086
9977831,100652168
9977831,100652086
9978983,100652409
9978983,100652086
9980562,100651976
9980562,100651880
9980625,100652086
9980625,100652020
9981016,100651950
9981016,100653892
9984413,100652086
9984413,100652020
9985209,100652447
9985209,100652409
9985776,100652817
9985776,100652788
9985825,100652271
9985825,100652168
9987047,100652271
9987047,100652168
9987764,100655733
9987764,100655552
9993467,100654109
9993467,100653093
9993965,100652788
9993965,100652447
9994601,100652086
9994601,100652020
9995032,100652409
9995032,100652271
9995498,100652447
9995498,100652271
9995707,100652168
9995707,100652086
9998595,100652086
9998595,100652020
9999303,100647672
9999303,100651182
10000894,100653104
10000894,100652447
10001759,100649924
10001759,100649853
10001941,100650156
10001941,100651344
10002846,100654602
10002846,100654515
10002960,100655297
10002960,100655960
10003824,100653298
10003824,100655380
10004581,100652788
10004581,100652447
10005228,100655733
10005228,100655552
10006140,100652020
10006140,100651992
10006964,100655123
10006964,100655071
10010865,100652447
10010865,100652409
10011165,100650261
10011165,100650156
10011514,100652086
10011514,100652020
10011643,100652086
10011643,100652020
10013334,100652271
10013334,100652168
10013708,100656686
10013708,100647672
10015585,100652817
10015585,100652788
10016524,100652271
10016524,100652168
10019111,100651182
10019111,100653308
10023481,100658797
10023481,100650718
10026823,100655552
10026823,100655399
10028326,100651048
10028326,100650992
10029066,100652086
10029066,100652020
10031990,100656037
10031990,100655960
10037490,100551547
10037490,100265806
10037655,100651976
10037655,100651880
10041563,100653275
10041563,100652086
10043620,100653327
10043620,100653275
10060278,100652271
10060278,100652168
10061860,100656099
10061860,100656150
10067240,100652935
10067240,100652817
10069654,100651104
10069654,100654438
10071074,100655552
10071074,100656037
10079569,100652086
10079569,100652020
10091532,100650720
10091532,100650696
10091913,100653878
10091913,100653109
10099804,100655960
10099804,100655455
10126595,100658705
10126595,100655188
10126874,100655552
10126874,100655733
10137858,100647745
10137858,100653351
10143591,100652409
10143591,100652271
10143695,100647672
10143695,100646555
10156887,100658705
10156887,100654990
10165904,100653351
10165904,100651344
10170053,100655700
10170053,100655066
10180815,100653351
10180815,100628508
10202544,100653104
10202544,100652935
10213981,100656037
10213981,100655552
10223662,100650709
10223662,100654178
10229778,100656150
10229778,100656239
10267486,100658705
10267486,100658819
10294432,100656737
10294432,100658670
10323309,100652086
10323309,100652020
10371791,100656737
